"國別地區","movie_name","上映日期","tickets","money","year","month"
"荷蘭","老師呱呱叫",2017-07-17,46,5430,2017,7
"荷蘭","老師呱呱叫",2017-07-17,0,0,2017,8
"中華民國","老師你會不會回來",2017-09-29,167012,37286569,2017,9
"斯洛伐克","老師有問題",2017-04-24,977,197435,2017,4
"美國","樂高蝙蝠俠電影",2017-02-08,96168,23005508,2017,2
"美國","樂高蝙蝠俠電影",2017-02-08,600,32050,2017,3
"美國","樂高蝙蝠俠電影",2017-02-08,1005,69380,2017,4
"美國","樂高蝙蝠俠電影",2017-02-08,245,28760,2017,5
"美國","樂高蝙蝠俠電影",2017-02-08,592,57670,2017,6
"美國","樂來越愛你",2016-12-09,545676,131330157,2017,2
"美國","樂來越愛你",2016-12-09,14031,1161275,2017,3
"美國","樂來越愛你",2016-12-09,1104,97810,2017,4
"美國","樂來越愛你",2016-12-09,42,9400,2017,5
"美國","樂來越愛你",2016-12-09,100,23000,2017,6
"土耳其","煉獄迷宮",2017-09-29,193,43260,2017,9
"泰國","戀愛完成式",2017-04-21,1912,434979,2017,4
"南韓","戀妳非妳",2017-03-17,211,46070,2017,3
"日本","戀妻家宮本",2017-06-16,10874,2385511,2017,6
"日本","戀妻家宮本",2017-06-16,398,58760,2017,7
"日本","戀妻家宮本",2017-06-16,395,56710,2017,8
"美國","療養怨",2017-01-06,15429,3333413,2017,1
"美國","療養怨",2017-01-06,5,1220,2017,2
"法國","獵殺星期一",2017-09-07,292050,68086451,2017,9
"中華民國","林北小舞",2017-03-10,24429,5383963,2017,3
"日本","臨淵而慄",2017-02-10,1134,239875,2017,2
"日本","鑪場武士",2017-05-19,76,16420,2017,5
"西班
 牙","魯蛇特攻隊",2017-02-17,173,37640,2017,2
"日本","亂",2017-09-29,933,211595,2017,9
"美國","倫敦呼叫",2017-09-15,1613,366315,2017,9
"法國","羅丹與卡蜜兒",2017-09-11,169,33100,2017,9
"美國","羅根(數位 IMAX2D版)",2017-02-28,925328,220224411,2017,3
"美國","羅根(數位 IMAX2D版)",2017-02-28,10196,780125,2017,4
"美國","羅根(數位IMAX2D版)",2017-02-28,916302,217967043,2017,2
"美國","羅根(數位IMAX2D版)",2017-02-28,24583,3511138,2017,5
"美國","羅根好好運",2017-08-24,23566,5391803,2017,8
"美國","羅根好好運",2017-08-24,542,69400,2017,9
"中國大陸","羅曼蒂克消亡史",2017-05-19,3836,845087,2017,5
"日本","裸舞狂情",2016-12-23,530,93220,2017,5
"日本","媽媽，晚餐吃什
 麼？",2017-05-12,5172,1043751,2017,6
"日本","媽媽，晚餐吃什麼？",2017-05-12,5123,1038841,2017,5
"義大利","媽媽教我愛的一切",2017-03-31,268,56150,2017,3
"日本","瑪麗與魔女之花",2017-09-01,41009,9428503,2017,9
"中華民國","曼菲",2017-09-15,5788,1250335,2017,9
"英國","漫漫回家路",2017-03-03,44822,10128568,2017,3
"英國","漫漫回家路",2017-03-03,1983,218745,2017,4
"英國","漫漫回家路",2017-03-03,1261,94040,2017,5
"英國","漫漫回家路",2017-03-03,839,41950,2017,6
"日本","貓咪收集之家",2017-07-14,5315,1190165,2017,7
"中華民
 國","毛毛雨",2017-06-26,15,2140,2017,6
"英國","美國刺客",2017-09-13,78733,18108267,2017,9
"美國","美國製造",2017-08-25,295260,70047530,2017,8
"美國","美國製造",2017-08-25,115,33598,2017,9
"美國","美麗人生",2017-05-12,1427,290455,2017,5
"美國","美麗人生",2017-05-12,13,2280,2017,7
"美國","美女與野獸(數位
 IMAX2D版)",2017-03-16,1074337,250659578,2017,5
"美國","美女與野獸(數位
 IMAX2D版)",2017-03-16,8006,655750,2017,6
"美國","美女與野獸(數位
 IMAX2D版)",2017-03-16,300,19380,2017,7
"美國","美女與野獸(數位 IMAX2D版)",2017-03-16,1063298,249828347,2017,4
"美國","美女與野獸(數位IMAX2D版)",2017-03-16,1060904,249278554,2017,3
"美國","魅惑",2017-07-28,12701,2886009,2017,7
"美國","魅惑",2017-07-28,654,47780,2017,9
"美國","夢魔纏身",2017-04-07,141,30630,2017,4
"中華民國","夢想續航",2017-05-19,2837,624924,2017,5
"中華民
 國","夢想續航",2017-05-19,235,44650,2017,6
"美國","密弒逃脫",2017-09-29,2367,524491,2017,9
"日本","名叫海賊的男人",2017-07-14,5940,1283215,2017,7
"日本","名叫海賊的男人",2017-07-14,154,23720,2017,8
"日本","名偵探柯南
 EPISODE""ONE""
 變小的名偵探",2017-01-20,55836,13149533,2017,1
"日本","名偵探柯南
 EPISODE""ONE""變小的
 名偵探",2017-01-20,57137,13251317,2017,2
"日本","名偵探柯南 EPISODE""ONE""
 變小的名偵探",2017-01-20,60741,13483887,2017,3
"日本","名偵探柯南：唐紅
 的戀歌",2017-07-14,300697,69954721,2017,7
"日本","名偵探柯南：唐紅的戀歌",2017-07-14,301130,70058581,2017,8
"日本","名偵探柯南：唐紅的戀歌",2017-07-14,2861,237950,2017,9
"日本","明天，我要和昨天
 的妳約會",2017-03-10,78972,17948772,2017,7
"日本","明天，我要和昨天的妳約會",2017-03-10,74956,17521322,2017,3
"日本","明天，我要和昨天的妳約會",2017-03-10,393,76310,2017,4
"日本","明天，我要和昨天的妳約會",2017-03-10,2610,289025,2017,5
"日本","明天，我要和昨天的妳約會",2017-03-10,243,23615,2017,6
"香港","明月幾時有",2017-07-07,5789,1287576,2017,7
"泰國","模犯生",2017-07-21,613976,142173723,2017,7
"泰國","模犯生",2017-07-21,19957,4672486,2017,8
"泰國","模犯生",2017-07-21,354,89398,2017,9
"日本","魔導少年劇場版龍
 之淚",2017-07-07,17129,4062706,2017,7
"美國","魔髮精靈",2016-11-04,61621,13503682,2017,3
"美國","魔鬼終結者:創世
 契機",2017-08-25,1344,376654,2017,8
"法國","魔幻開幕夜",2017-07-14,394,83500,2017,7
"法國","末日前上路",2017-05-02,120,25790,2017,5
"羅馬尼亞","陌路狂犬",2017-09-01,25,5170,2017,9
"美國","墨利斯的情人經典數位修復",2017-05-26,3254,688861,2017,5
"美國","墨利斯的情人經典數位修復",2017-05-26,11,2460,2017,6
"西班牙","繆思研究院",2017-05-27,173,25710,2017,5
"法國","某夫人(巴黎貴婦
 的耳環)",2017-09-10,170,32340,2017,9
"日本","母貓",2017-02-17,720,160555,2017,2
"日本","母貓",2017-02-17,3,630,2017,5
"美國","母親！",2017-09-29,36962,8540607,2017,9
"中華民國","目擊者",2017-03-31,220701,50900110,2017,3
"中華民國","目擊者",2017-03-31,3627,847297,2017,4
"中華民國","目擊者",2017-03-31,7376,611555,2017,5
"中華民國","目擊者",2017-03-31,859,56150,2017,6
"美國","穆荷蘭大道",2017-09-29,7753,1662000,2017,9
"中華民國","那個靜默的陽光午後",2017-03-24,10841,2445902,2017,3
"中華民國","那個靜默的陽光午後",2017-03-24,937,198340,2017,4
"中華民國","那個靜默的陽光午後",2017-03-24,111,19210,2017,5
"法國","那年夏天的微光",2017-09-08,1127,229400,2017,9
"香港","那年夏天你去了哪裏",2017-01-06,3752,853608,2017,1
"美國","惱爸偏頭痛",2016-12-23,147257,33810702,2017,2
"美國","惱爸偏頭痛",2016-12-23,658,96900,2017,3
"南韓","你會在那裡嗎",2017-02-17,844,188995,2017,2
"中華民國","擬音",2017-04-14,3128,692710,2017,4
"中華民
 國","擬音",2017-04-14,43,9460,2017,6
"日本","溺水小刀",2017-04-07,1437,316830,2017,4
"塞爾維亞","牛奶配送員的魔幻人生",2017-01-20,1561,333525,2017,1
"塞爾維亞","牛奶配送員的魔幻人生",2017-01-20,0,0,2017,2
"美國","紐約書評：爭鳴50年",2017-05-29,177,27900,2017,5
"南韓","女孩青春紀事",2016-11-18,73,8230,2017,8
"美國","女狼嗨到趴",2017-07-20,49903,11408948,2017,7
"美國","女狼嗨到趴",2017-07-20,1389,111795,2017,8
"美國","女狼嗨到趴",2017-07-20,2473,182570,2017,9
"日本","虐殺器官",2017-03-03,2957,701274,2017,3
"美國","派特森",2017-02-03,3759,800025,2017,2
"南韓","叛獄無間",2017-04-07,1377,300520,2017,4
"南韓","叛獄無間",2017-04-07,109,16750,2017,6
"美國","七夜怪譚",2017-02-17,43338,9870966,2017,2
"法國","潛龍突擊隊",2017-08-31,49325,11000296,2017,8
"法國","潛龍突擊隊",2017-08-31,170,17920,2017,9
"俄羅斯","潛行者",2017-06-26,26,5210,2017,6
"俄羅斯","潛行者",2017-06-26,15,3270,2017,8
"俄羅斯","潛行者",2017-06-26,16,3155,2017,9
"中華民國","強迫顯影",2017-07-20,7,1000,2017,7
"美國","搶救千金",2017-06-16,41203,9380121,2017,6
"美國","搶救千金",2017-06-16,4603,371035,2017,7
"美國","搶救千金",2017-06-16,1790,184130,2017,8
"日本","巧虎繪本王國歷
 險記",2017-01-13,26340,5969031,2017,1
"日本","巧虎繪本王國歷險記",2017-01-13,26487,6002331,2017,2
"日本","巧虎繪本王國歷險記",2017-01-13,5,1230,2017,3
"新加坡","親愛的大笨象",2017-09-22,1484,304765,2017,9
"日本","青春後空翻",2017-09-08,5455,1225539,2017,9
"中國大陸","青禾男高",2017-07-21,5072,1151594,2017,7
"中華民國","青梅竹馬(數位修
 復版)",2017-07-24,6393,1389552,2017,9
"中華民國","青梅竹馬(數位修復
 版)",2017-07-24,6325,1376020,2017,7
"美國","全面封鎖",2017-06-16,8589,1921009,2017,6
"美國","全面封鎖",2017-06-16,3074,271750,2017,7
"美國","全面封鎖",2017-06-16,0,0,2017,8
"中華民
 國","熱線1999",2017-06-26,13,1840,2017,6
"中華民國","日常對話",2017-04-14,18142,4021584,2017,4
"中華民國","日常對話",2017-04-14,145,27550,2017,5
"中華民國","日常對話",2017-04-14,138,31820,2017,8
"法國","塞尚與左拉",2017-06-09,4079,835720,2017,6
"法國","塞尚與左拉",2017-06-09,145,22310,2017,7
"法國","塞尚與左拉",2017-06-09,0,0,2017,8
"香港","三十ㄦ立",2017-09-18,6591,1550360,2017,9
"香港","殺破狼.貪狼",2017-09-01,18732,4262112,2017,9
"美國","殺手保鑣",2017-08-18,391450,90952827,2017,8
"美國","殺手保鑣",2017-08-18,5,1450,2017,9
"日本","傷物語III冷血篇",2017-03-31,2135,533043,2017,3
"中國大陸","少年",2017-07-28,185,41270,2017,7
"法國","少年文森的瘋狂
 世界",2017-03-20,210,45360,2017,3
"義大利","少女車神",2017-09-15,1137,271199,2017,9
"英國","深海鯊機",2017-06-30,41270,9440187,2017,6
"英國","深海鯊機",2017-06-30,1964,141010,2017,7
"英國","深海鯊機",2017-06-30,1118,104460,2017,8
"日本","深夜食堂電影版2",2016-12-30,13404,2944724,2017,2
"美國","神鬼傳奇",2017-06-07,1189205,285503760,2017,6
"美國","神鬼傳奇",2017-06-07,11929,928050,2017,8
"美國","神鬼傳奇",2017-06-07,3312,277320,2017,9
"美國","神力女超人",2017-05-30,1339622,320443430,2017,5
"美國","神力女超人",2017-05-30,46802,11118130,2017,6
"美國","神力女超人",2017-05-30,1290,209047,2017,7
"美國","神力女超人",2017-05-30,14944,1182800,2017,8
"美國","神力女超人",2017-05-30,2919,218150,2017,9
"中華民國","神秘家族",2017-05-19,43457,9883887,2017,5
"中華民國","神秘家族",2017-05-19,200,27620,2017,6
"中華民國","神秘家族",2017-05-19,543,37730,2017,7
"匈牙利","神奇大隊長",2017-03-24,6987,1520065,2017,3
"匈牙利","神奇大隊長",2017-03-24,453,67550,2017,4
"匈牙利","神奇大隊長",2017-03-24,147,21060,2017,5
"美國","神偷奶爸3",2017-06-29,773728,177222259,2017,6
"美國","神偷奶爸3",2017-06-29,19673,4575131,2017,7
"美國","神偷奶爸3",2017-06-29,97,20590,2017,8
"美國","神偷奶爸3",2017-06-29,7457,524215,2017,9
"日本","生存家族",2017-04-21,1592,339951,2017,4
"日本","生日卡片",2017-03-31,870,190960,2017,3
"美國","聖誕搞轟趴",2016-12-23,30895,6918672,2017,2
"南韓","失控隧道",2016-12-09,13617,2955039,2017,2
"日本","失樂園",2017-09-08,1735,363625,2017,9
"美國","失落之城",2017-06-02,5145,1141279,2017,6
"美國","失落之城",2017-06-02,1561,103220,2017,7
"美國","失落之城",2017-06-02,78,9360,2017,8
"香港","失眠",2017-06-02,68907,15733841,2017,6
"香港","失眠",2017-06-02,334,27320,2017,7
"香港","失眠",2017-06-02,292,24350,2017,8
"義、 法、西
 德","十日談",2017-05-30,228,36390,2017,5
"美國","時尚僧侶新視界",2017-07-21,1669,359280,2017,7
"美國","時尚僧侶新視界",2017-07-21,185,40700,2017,8
"俄羅斯","守護者聯盟",2017-02-24,60202,13713529,2017,2
"俄羅斯","守護者聯盟",2017-02-24,1360,119860,2017,6
"中華民國","双重約會",2017-07-05,31,4465,2017,7
"美國","雙峰：與火同行",2017-09-29,323,72755,2017,9
"法國","雙面愛人",2017-08-18,5744,1230030,2017,8
"法國","雙面愛人",2017-08-18,62,5260,2017,9
"法國","雙面法蘭茲",2017-05-26,1076,226790,2017,5
"加拿
 大","雙生姊魅",2017-03-31,156,34350,2017,3
"菲律賓","私法拘留",2017-01-06,512,108900,2017,1
"法國","私人採購",2017-04-14,3224,701202,2017,4
"日本","死小孩",2017-06-23,16148,3635370,2017,6
"日本","死小孩",2017-06-23,302,43460,2017,8
"日本","死小孩",2017-06-23,90,12840,2017,9
"法國","死刑台與電梯",2017-09-11,225,45260,2017,9
"法國","四百擊",2016-12-23,13,1830,2017,6
"法國","四百擊",2016-12-23,27,3770,2017,7
"美國","速食遊戲",2017-01-06,25121,5966962,2017,1
"美國","速食遊戲",2017-01-06,0,0,2017,2
"美國","速食遊戲",2017-01-06,246,37920,2017,3
"中華民
 國","雖然媽媽說我不可
 以嫁去日本。",2017-06-16,44250,10506648,2017,6
"中華民國","雖然媽媽說我不可以嫁去日本。",2017-06-16,44444,10528408,2017,7
"中華民國","雖然媽媽說我不可以嫁去日本。",2017-06-16,773,98660,2017,8
"義、法","索多瑪120天",2017-05-28,228,37680,2017,5
"美國","索命APP",2017-03-20,2,250,2017,3
"美國","索命APP",2017-03-20,11,1240,2017,4
"英國","他們的美好時光",2017-05-05,2258,472085,2017,5
"英國","他們的美好時光",2017-05-05,97,14780,2017,6
"美國","她不怪，她是我
 妹妹",2017-07-03,95,10930,2017,8
"美國","她不怪，她是我妹
 妹",2017-07-03,78,8320,2017,7
"法國/德國/
 比利","她的危險遊戲",2017-02-17,6318,1383741,2017,2
"法國/德國/比利時","她的危險遊戲",2017-02-17,0,0,2017,3
"美國","她的危險遊戲",2017-02-17,459,66920,2017,4
"美國","她的危險遊戲",2017-02-17,517,54570,2017,5
"加拿大","她的應召日記",2017-09-08,231,42725,2017,9
"美國","她們的顫慄故事",2017-05-19,277,59705,2017,5
"美國","她其實沒那麼壞",2017-03-10,36964,8738712,2017,3
"美國","她其實沒那麼壞",2017-03-10,853,77830,2017,4
"法國","她與他們的愛情",2017-09-11,103,19360,2017,9
"美國","牠(數位IMAX2D版)",2017-09-07,489253,115868970,2017,9
"日本","塔莎杜朵，一個人
 的田園生活",2017-06-23,8453,1811355,2017,6
"中華民國","台北物語",2017-05-19,15257,3753320,2017,5
"中華民
 國","台北物語",2017-05-19,561,147400,2017,6
"美國","逃出絕命鎮",2017-04-21,234440,53933966,2017,4
"美國","逃出絕命鎮",2017-04-21,1841,111540,2017,6
"美國","逃出絕命鎮",2017-04-21,2913,239070,2017,7
"美國","天才的禮物",2017-04-28,144525,33090073,2017,4
"美國","天才的禮物",2017-04-28,247,60324,2017,5
"美國","天才的禮物",2017-04-28,7975,576700,2017,6
"美國","天才的禮物",2017-04-28,925,82020,2017,7
"美國","天才的禮物",2017-04-28,100,21000,2017,8
"西班牙","天后開麥拉",2017-06-16,3886,863060,2017,6
"西班牙","天后開麥拉",2017-06-16,80,7920,2017,7
"西班牙","天后開麥拉",2017-06-16,80,7290,2017,8
"美國","天聲男孩",2017-05-02,150,36000,2017,5
"瑞典","天之驕子",2017-04-21,276,53440,2017,4
"中國大陸","鐵道飛虎",2016-12-30,9340,2001760,2017,2
"黎巴嫩","聽風者之歌",2017-09-01,106,19520,2017,9
"西班牙","停屍姦",2017-02-24,1292,280680,2017,2
"法國","通靈美人",2016-12-30,6907,1395997,2017,2
"美國","同盟鶼鰈",2017-01-06,140369,32772977,2017,1
"美國","同盟鶼鰈",2017-01-06,641,90610,2017,2
"美國","同盟鶼鰈",2017-01-06,3311,223810,2017,3
"美國","同盟鶼鰈",2017-01-06,254,21180,2017,4
"美國","同盟鶼鰈",2017-01-06,45,4140,2017,5
"中華民
 國","銅板少年",2017-06-26,7,1000,2017,6
"南韓","偷天對決",2017-01-13,8236,1877110,2017,1
"南韓","偷天對決",2017-01-13,177,30940,2017,2
"美國","偷天劫車手",2017-02-24,43844,9922143,2017,2
"美國","偷天劫車手",2017-02-24,981,49050,2017,3
"美國","偷天劫車手",2017-02-24,1870,185080,2017,4
"美國","玩命關頭8",2017-04-12,2651028,648783258,2017,4
"美國","玩命關頭8",2017-04-12,851,214050,2017,5
"美國","玩命關頭8",2017-04-12,13565,1087325,2017,6
"美國","玩命關頭8",2017-04-12,8227,677135,2017,7
"美國","玩命關頭8",2017-04-12,235,17690,2017,8
"英國","玩命鎗火",2017-05-26,2421,511520,2017,5
"英國","玩命鎗火",2017-05-26,508,72890,2017,6
"英國","玩命鎗火",2017-05-26,529,128070,2017,7
"美國","玩命再劫",2017-08-03,179719,41582485,2017,8
"美國","玩命再劫",2017-08-03,3527,269800,2017,9
"法國","玩物戀人",2017-04-14,197,43415,2017,4
"奧地利","晚安媽咪",2017-01-13,2624,564075,2017,1
"奧地利","晚安媽咪",2017-01-13,0,0,2017,2
"中華民國","王力宏火力全開 3D演唱會電影",2017-03-12,3056,1024710,2017,3
"俄羅斯","危機救援",2017-03-10,1285,269785,2017,3
"俄羅斯","危機救援",2017-03-10,13,2680,2017,5
"美國","危牆狙擊",2017-05-19,17684,3890873,2017,5
"美國","危牆狙擊",2017-05-19,762,111250,2017,6
"美國","危牆狙擊",2017-05-19,853,52880,2017,7
"美國","危牆狙擊",2017-05-19,961,67420,2017,8
"美國","危牆狙擊",2017-05-19,86,6840,2017,9
"美國","為了與你相遇",2017-02-24,295324,68356286,2017,2
"美國","為了與你相遇",2017-02-24,763,174130,2017,3
"美國","為了與你相遇",2017-02-24,6897,561580,2017,4
"美國","為了與你相遇",2017-02-24,2277,127180,2017,5
"美國","為妳唱的歌",2017-05-26,5829,1317627,2017,5
"德國","我把老師縮小了",2017-01-06,502,95440,2017,1
"德國","我把老師縮小了",2017-01-06,0,0,2017,2
"中國大陸","我不是潘金蓮",2017-01-13,5969,1284656,2017,1
"中國大陸","我不是潘金蓮",2017-01-13,0,0,2017,2
"德國","我的觸男日記",2017-06-02,1697,378317,2017,6
"英國","我的海星爸爸",2017-05-05,830,150144,2017,5
"英國","我的海星爸爸",2017-05-05,204,28850,2017,6
"日本","我的叔叔",2017-03-31,1278,271018,2017,3
"加拿大","我發瘋的那段日子",2017-05-05,2568,586979,2017,5
"加拿大","我發瘋的那段日子",2017-05-05,353,50850,2017,6
"印度","我和我的冠軍女兒",2017-03-24,509287,118901182,2017,3
"印度","我和我的冠軍女兒",2017-03-24,174855,41516528,2017,4
"印度","我和我的冠軍女兒",2017-03-24,17200,3951926,2017,5
"印度","我和我的冠軍女兒",2017-03-24,2610,589770,2017,6
"印度","我和我的冠軍女兒",2017-03-24,17192,1377030,2017,7
"印度","我和我的冠軍女兒",2017-03-24,6387,491875,2017,8
"印度","我和我的冠軍女兒",2017-03-24,187,16030,2017,9
"德國","我就是要結婚！",2017-05-26,2837,587285,2017,5
"南韓","我們善熙",2017-05-02,6,1040,2017,5
"法國","我是妳的眼",2017-02-17,544,115995,2017,2
"日本","我在快打求旋風",2017-09-29,642,144825,2017,9
"南韓","我只是個計程車
 司機",2017-09-08,168458,38696710,2017,9
"加拿大","烏克蘭悲歌",2017-04-14,680,130820,2017,4
